m_4l
130.72108
""
63.847965
91.76221
145.14302
281.27283
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.3131
120.30192
180.23695
167.02477
203.46945
""
109.69879
222.59602
""
106.913284
125.67768
187.99243
""
""
336.66824
187.98082
""
212.77773
130.08495
""
""
740.49194
145.33353
79.76162
228.51315
70.81612
117.787254
""
""
""
150.6303
120.61626
""
125.79097
""
""
""
""
""
""
""
""
""
""
""
""
""
199.54927
92.3308
140.1558
122.54338
149.00937
162.42482
132.63763
140.98656
""
20.2958
132.68112
119.9022
""
135.99829
142.75752
124.89418
236.61859
""
86.260925
90.60008
""
""
""
319.83563
""
149.66579
109.62231
""
""
""
""
""
""
""
""
""
""
""
186.90038
161.41426
137.18854
128.70277
63.599064
""
131.34712
""
""
128.61783
""
169.39308
86.0093
140.44116
167.9972
327.4773
""
""
""
81.82212
244.23022
""
139.48016
186.19974
390.2481
158.3985
""
""
122.60367
291.4605
""
""
""
""
""
""
""
""
""
""
""
""
155.6505
206.88974
153.79427
""
""
168.411
408.25284
""
159.53268
123.16709
197.87996
63.336063
200.64055
116.063354
119.41815
""
""
108.4489
632.81635
""
""
137.46834
91.1731
117.2054
""
""
""
""
""
""
""
""
""
""
""
122.98412
175.3583
95.222244
172.85753
""
""
126.43826
127.48562
184.18884
127.98169
153.46407
""
117.11194
235.04924
307.53937
354.90045
203.39374
291.74484
""
50.66134
214.81009
""
164.2516
172.40648
""
159.80318
94.46923
208.24174
76.65929
157.3164
""
127.85724
386.64362
225.42464
151.10751
65.15499
258.69296
146.6254
""
""
""
""
""
""
""
""
""
217.86806
101.844894
199.98242
95.29422
126.657265
174.50981
185.0873
131.02449
105.9791
""
191.89178
120.53273
92.55522
135.25957
235.97179
231.70145
154.92293
""
29.036522
136.50877
159.38963
179.81255
177.70819
256.68903
72.63112
112.557175
""
""
""
132.28647
159.14684
57.085552
92.69557
""
104.18957
""
241.49467
121.56295
144.71341
""
105.40572
138.34462
""
""
106.07133
""
140.79552
81.91548
267.54294
""
""
120.75668
120.57179
135.53618
166.43173
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
143.36784
239.09811
305.75925
229.42737
""
196.87056
154.25983
159.47923
182.33157
170.96625
165.60005
120.69939
""
""
224.73853
95.91483
105.05945
350.93698
""
""
""
168.35788
""
157.42963
160.69847
196.63757
151.92125
95.10892
76.4328
""
""
""
""
""
""
""
""
""
""
218.10329
127.17135
109.202805
475.25168
44.345364
136.21811
143.13614
""
67.73374
""
1071.1365
103.3231
""
""
""
190.30647
128.57939
178.48042
120.201965
122.07802
""
275.40536
162.8616
135.05428
67.082
60.200863
180.43465
216.66203
70.4036
69.27487
203.09317
216.95685
""
""
""
""
""
""
""
""
""
""
""
""
""
""
113.543236
169.8663
91.0497
255.68948
143.30714
""
83.10296
94.17102
59.39331
185.39827
140.41165
""
156.0631
""
123.02099
""
""
78.50523
""
145.17842
146.6464
220.75117
95.05342
220.84134
105.99414
""
""
""
""
""
""
""
""
""
""
""
159.78506
79.65032
86.28928
71.19951
107.54334
203.22406
118.71238
139.4531
131.19643
""
60.667713
""
68.12426
""
""
218.34892
92.474724
""
117.62196
""
75.20546
209.32901
146.43704
154.63257
82.263
110.31077
117.54602
161.04697
168.41708
""
""
""
""
""
""
""
""
""
""
""
353.71634
225.49173
142.69992
219.36948
187.28314
""
141.95724
""
""
83.67752
""
552.9263
303.82178
116.752785
119.209564
122.51985
229.43237
""
121.06837
""
153.21118
116.823586
""
""
150.04231
144.59773
110.85354
""
""
70.79795
72.86041
185.98923
139.37576
136.83777
""
""
""
""
""
""
""
""
""
""
""
""
145.72346
182.85664
91.80548
""
207.77759
149.6716
131.47821
""
""
104.99522
161.15016
136.48642
41.356014
""
""
""
154.05801
176.28326
269.82037
185.27226
229.26547
""
""
""
""
""
""
""
""
179.22913
150.1441
120.57368
168.22899
147.2174
""
128.57927
63.669876
135.45894
63.26242
113.831825
173.88408
174.0405
""
75.741005
171.29219
158.13371
154.3445
244.49588
127.48316
184.35693
""
157.86957
211.34758
""
204.4052
203.65323
354.7567
""
189.7483
180.73697
209.58972
103.932495
""
191.61346
""
""
""
""
""
""
""
63.177296
147.71326
161.21405
124.24218
111.33898
287.55508
195.7583
238.32356
""
""
223.60008
""
152.66292
""
147.2031
123.86054
128.58333
510.35013
70.68682
""
208.87016
""
6.8707376
84.37624
""
137.69412
""
184.81363
""
""
""
""
""
""
""
""
""
""
114.21303
136.36552
125.76285
125.32707
""
190.79886
130.9159
""
187.60533
""
80.29585
""
""
""
67.34473
187.57675
""
92.07917
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
161.90555
123.40339
88.82868
110.219475
88.72896
200.65971
125.2467
""
72.9958
""
161.67961
65.858925
""
""
""
165.47508
""
109.782005
108.81786
198.81549
567.96246
""
87.70808
211.37392
158.62012
294.76544
170.6302
46.535774
""
131.46284
75.54813
137.05128
128.68753
132.00278
""
""
""
""
""
""
""
""
""
""
""
""
149.11148
107.702385
106.29874
320.71542
554.22864
213.05797
93.98959
99.62774
""
""
""
237.97617
""
""
""
125.62641
""
77.77809
54.998604
98.8877
221.58595
78.413574
126.91708
""
""
""
""
""
""
""
""
""
""
126.29222
153.31184
""
164.22855
361.26157
137.23785
""
122.469055
""
56.74005
236.54315
""
""
""
283.9654
304.00113
129.91266
201.79933
124.796715
226.7374
""
209.57727
""
""
""
""
""
""
""
""
""
155.49031
239.75652
127.30936
118.681114
277.5487
""
167.76479
294.30014
221.45326
""
""
""
125.09393
86.789856
154.49431
186.89604
291.09348
106.01655
""
131.15445
173.03365
""
116.920105
60.669346
95.894196
""
109.05736
79.158905
""
""
""
""
""
""
""
""
""
""
""
""
140.0183
53.67203
70.273056
110.72931
176.79507
151.66888
173.37762
137.87227
""
110.19957
""
""
168.8552
122.26237
515.85
203.65967
109.61507
""
""
""
""
""
149.82481
64.60771
""
""
""
""
""
""
""
""
""
""
165.62605
126.25875
""
224.76567
119.33793
119.50788
133.49295
151.04977
""
""
""
201.69363
""
104.955986
37.181625
139.95035
137.69185
""
154.55473
210.23692
200.68822
223.45705
""
""
""
""
""
""
""
""
""
""
""
216.575
207.61652
112.97815
252.85066
""
""
""
138.40645
""
169.83228
136.58588
123.011116
76.45936
170.9938
""
70.37208
172.56676
97.484055
175.0512
114.567
195.02686
145.70593
119.588486
""
125.1422
218.67816
123.63091
232.82469
""
160.8599
""
170.46135
132.69781
138.54956
""
""
""
""
""
""
""
""
209.54297
187.37383
192.72696
209.04044
144.03549
223.87523
171.5995
268.1015
141.74847
151.06398
126.204956
233.77167
196.21678
337.72327
108.20046
118.54278
""
98.50867
202.70346
160.08067
274.61243
""
177.83397
""
126.69368
102.65886
""
""
""
137.29112
122.64048
""
46.70912
""
""
""
165.28633
60.941303
""
""
""
""
""
""
""
""
""
""
152.73894
127.33243
119.41902
69.801254
148.3702
86.17861
228.71518
115.97991
109.2916
73.67849
160.68141
91.55007
76.12055
311.29596
109.34678
186.38579
136.11589
166.4759
88.52737
99.674644
132.64227
114.34078
98.24144
189.21384
84.45127
78.47629
385.6018
96.10821
109.06698
129.7945
89.19442
103.37904
79.51202
82.30525
82.55251
78.74106
230.51602
72.99273
261.07758
103.45538
86.50834
172.02684
183.93298
70.839615
110.11235
175.57484
157.60628
133.18558
500.22314
76.77467
113.81618
123.23539
155.63712
152.91142
130.06729
184.47089
81.77871
77.32739
89.84302
230.99037
113.14474
90.21354
108.27582
91.065735
97.38525
83.90116
148.03098
84.3713
82.789375
131.16818
105.93324
163.25647
79.54566
157.02419
101.86969
154.46971
133.32011
60.620274
156.79318
78.11923
89.79393
79.77113
457.944
93.172325
112.53864
110.70093
148.27519
167.3531
202.96136
428.44382
100.400154
154.68259
112.76846
87.5502
193.02545
199.82016
269.0394
128.11829
218.88591
256.43274
126.7331
161.54875
117.14044
93.49316
125.50832
102.41464
143.55704
98.22252
166.99466
123.12722
77.95732
179.51993
149.7562
171.37708
173.77727
170.62375
142.12997
174.68178
181.42917
122.809265
142.65498
120.575325
102.78867
186.03015
188.00987
125.96952
67.70817
203.8989
154.49838
145.22237
121.58436
161.23398
142.59038
329.5667
102.240944
108.69635
168.69899
169.71188
187.85432
253.28201
158.71954
158.81473
97.03509
100.79954
184.47394
152.57848
106.081856
190.30882
93.51167
175.13548
89.25935
195.7393
222.75778
106.69847
265.109
92.206665
158.33308
84.8154
182.98096
138.21643
226.3829
133.51526
104.35099
95.87909
106.98412
255.51494
86.379684
96.13437
83.77564
158.27867
653.823
98.20447
129.77364
88.47944
117.97485
92.45315
165.69122
75.47354
211.09966
273.75974
273.1618
147.94669
206.00587
126.789536
77.50322
134.1214
100.22772
102.204605
309.53336
102.56821
231.02597
105.57336
108.98478
262.18463
129.17699
143.80174
255.16309
153.24286
60.919353
115.228676
92.02871
196.66199
135.83554
97.771774
72.647675
156.34323
127.19252
70.85123
83.42068
94.452835
104.60306
130.12213
76.69713
88.08844
70.88146
71.27368
136.39388
280.2115
80.03752
202.28268
145.75458
107.871155
75.98131
137.3168
110.260056
87.808304
107.775894
134.3474
195.51239
87.69288
182.96994
150.62347
129.84952
269.1407
135.58096
81.33172
61.91062
167.71545
152.11473
154.49725
135.75568
90.04869
202.69809
95.009415
105.31799
116.98963
82.44137
135.94806
69.25958
124.46068
148.48727
139.54012
267.48993
230.05447
60.66218
71.14334
159.66594
147.03542
236.55603
152.02837
104.61735
147.38536
103.97837
120.35224
88.307785
133.85301
113.99586
73.25883
206.1596
91.87606
171.38084
124.62485
76.22696
269.22397
72.43031
79.201805
74.19561
133.88127
78.73509
198.91818
114.51506
115.704
81.95995
89.79426
91.40232
124.36735
133.99913
103.79171
128.67648
147.17902
108.75397
155.35072
222.5118
127.97417
118.709274
92.13867
164.54947
132.77567
146.2175
207.36848
131.56929
91.08071
256.57193
76.22805
239.03564
82.70433
77.54321
87.32575
72.10726
103.09333
206.44781
174.2986
82.28305
99.29447
197.75679
94.325966
143.52502
162.70903
121.15942
139.24171
138.98795
89.16476
115.37666
64.68668
209.4405
242.62637
73.22594
91.49226
84.33761
87.174416
110.97658
136.52873
84.692665
233.05167
167.82443
142.02097
135.09528
128.84601
172.95047
75.88163
195.82056
114.63921
186.49918
94.30814
105.43671
90.815895
88.409454
95.83163
161.49178
153.19754
110.342285
108.255394
193.95427
66.022545
87.474045
150.91554
116.87175
131.3684
146.9227
174.287
120.92285
99.95348
111.354744
100.44654
149.62578
146.30803
187.03476
72.89651
315.44656
125.42232
152.77196
193.72711
128.56125
91.144844
100.18595
74.74168
101.647514
120.50657
106.85177
109.1498
118.48541
77.08988
164.97314
135.5743
190.81493
126.14409
243.11856
395.63147
127.748375
156.74239
74.43578
207.78824
213.25328
143.01321
102.47224
424.3724
80.11862
180.14156
73.78537
65.686005
170.03773
83.679855
296.05963
308.69598
125.63735
74.27709
137.04308
178.9724
143.16766
172.6174
77.31229
195.18379
252.06462
137.13045
155.17973
258.5594
156.02412
111.854645
131.96793
87.28864
272.86954
150.0866
120.15622
77.88202
124.43067
66.87212
132.97691
165.16356
94.20454
148.8085
180.03993
203.96756
82.91583
220.38417
197.43352
234.8218
101.45456
276.7207
86.459656
79.75687
98.440956
134.03944
211.24121
456.6579
119.02528
151.45128
120.812126
74.3794
113.21489
199.63239
97.606064
82.23909
108.0393
186.64827
68.406296
246.78423
82.58497
195.46927
109.97196
183.92491
222.81859
130.0915
189.12825
201.19925
157.94286
69.56341
211.33788
208.75883
120.088295
263.46747
167.15083
141.155
205.56644
91.53179
173.68921
150.76562
173.84952
88.98002
81.73867
94.80819
248.31613
165.89392
115.12558
80.47605
148.16713
120.67256
252.28946
300.0273
182.3136
93.9609
154.46172
241.53189
74.359055
118.20659
140.49664
96.662094
204.30965
208.97018
164.62666
125.9004
106.25108
125.73907
105.619095
189.13664
107.89612
135.4736
94.577995
89.67783
147.18042
167.28893
112.49646
74.14416
192.54228
199.44397
119.57563
103.12018
214.59134
126.51579
70.99461
91.72718
124.37117
94.69311
222.76582
104.900276
192.49231
201.68037
121.63562
159.64886
132.21727
107.702065
91.63137
162.90686
231.10873
198.46164
133.09941
218.22038
162.50539
92.653885
113.73833
80.32726
182.89737
78.83184
195.04095
241.7139
281.12537
162.37589
163.47871
223.49565
84.471886
74.85371
120.93351
103.214584
144.77727
95.043495
157.71251
135.50284
135.69035
93.912346
141.63368
149.52846
91.86208
122.08161
107.93099
86.44095
171.7447
163.31134
75.01904
210.88554
100.9532
176.52565
122.67873
98.53063
172.89241
140.77527
89.70203
121.16647
132.29828
194.55896
134.15291
155.5019
175.6117
115.9089
143.73782
72.09325
110.99082
68.60945
193.0321
177.81248
120.8168
118.62273
110.48684
144.79134
551.4711
77.99697
138.30559
107.507774
354.64584
131.74466
75.74162
75.509155
237.72514
116.03074
187.33948
253.1383
99.866325
110.743935
107.041756
92.836075
122.46105
309.11993
81.12619
86.482956
196.70183
153.00394
141.10074
102.29193
166.95695
141.697
88.05145
115.672455
139.3756
133.974
121.36506
155.63979
158.57214
90.35391
197.77068
299.94925
188.08202
172.21835
152.92978
78.28084
221.91653
148.24547
182.82613
326.82788
90.3445
158.5023
74.058205
72.4213
81.75247
382.20248
63.380142
136.2738
75.51326
570.3754
167.39091
145.41074
97.38759
139.21953
136.3067
142.7819
160.6323
110.81744
182.16594
111.82876
135.98592
134.50099
158.2872
83.369514
123.59203
214.03412
356.78864
105.96321
138.92024
81.790215
122.57898
81.87699
74.92616
103.14935
73.440765
139.75487
77.36247
111.5052
74.95836
64.84611
237.69997
88.72736
123.93672
257.10745
88.81661
63.139263
106.31287
79.40082
86.11516
79.12526
160.45522
96.22099
86.83946
139.0684
200.38904
387.71152
172.75752
247.02936
126.36165
163.04208
149.01935
180.1037
99.36094
97.11607
91.28514
205.80849
202.62787
130.27281
95.46964
86.248184
123.01768
65.71483
85.93671
73.20027
71.901985
155.79123
125.185745
250.31609
134.35913
172.1569
423.24475
136.17805
136.72238
104.797005
228.97113
117.04815
160.80617
196.26868
121.42198
85.81439
124.50147
195.39851
308.77832
